date,rainfall,average flow,max flow,min flow,fe flow
6/8/2021,0.24,11.27,19.39,4.5,9.6
6/8/2022,0,11.59,14.46,8.76,10.6
6/8/2023,0,10.51,15.32,7.32,8.9
6/8/2024,0,10.31,17.4,3.26,9.29
6/9/2015,0,10.09,12.84,5.34,8.65
6/9/2016,0.16,9.45,13.99,5.36,7.99
6/9/2017,0.47,11.96,18.77,3.45,10.81
6/9/2018,0.08,9.79,12.86,3.7,8.5
6/9/2019,0,11.78,20.93,5.2,8.74
6/9/2020,0.63,11.35,14.45,5.41,10.53
6/9/2021,0.09,11.03,13.17,7.6,9.24
6/9/2022,1.08,16.65,33.69,7.64,15.73
6/9/2023,0.52,11.09,15.29,7.28,9.65
6/9/2024,0,10.68,13.49,2.25,9.59
7/1/2015,0,10.33,12.51,8.5,7.97
7/1/2016,0,9.15,10.62,5.22,6.98
7/1/2017,0,10.77,13.65,4.91,8.2
7/1/2018,0,10.06,11.52,7.28,7.63
7/1/2019,0,9.92,12.25,1.49,8.13
7/1/2020,0.02,8.88,11.96,0,7.73
7/1/2021,0,9.86,14.23,6.49,8.58
7/1/2022,0,10.08,12.5,7.05,8.75
7/1/2023,0,9.09,11.36,5.79,7.91
7/1/2024,0,10.34,16.61,4.92,8.78
7/10/2015,0,9.05,10.52,7.85,7.25
7/10/2016,0.01,8.6,9.57,5.24,7.86
7/10/2017,0,11.66,30.64,2.25,8.76
7/10/2018,0,10.2,18.52,4.05,7.97
7/10/2019,0.27,11.9,12.51,5.52,9.7
7/10/2020,0,9.12,11.81,5.04,8.08
7/10/2021,0,9.96,13.14,7.01,8.41
7/10/2022,0,10.06,12.39,6.72,8.97
7/10/2023,0,9.45,11.96,3.91,8.17
7/10/2024,0,10.05,12.22,6.57,8.64
7/11/2015,0.07,8.64,10.08,7.55,7.46
7/11/2016,0,9.32,16.71,1.1,8.08
7/11/2017,0,11.22,14.07,5.74,8.53
7/11/2018,0,10.84,11.9,6.12,8.01
7/11/2019,0,11.35,19.12,6.56,9.42
7/11/2020,0,8.94,11.67,4.96,7.9
7/11/2021,0,10.49,15.88,5.04,8.52
7/11/2022,0,11.05,15.36,5.35,9.52
7/11/2023,0,9.52,12.37,3.1,8.17
7/11/2024,0,10.08,19.53,6.77,8.97
7/12/2015,0,8.82,10.47,5.38,7.56
7/12/2016,0.01,9.44,10.59,8.8,8.67
7/12/2017,0,11.24,15.52,4.81,8.78
7/12/2018,0,10.36,17.35,7.7,7.76
7/12/2019,0,10.26,16.24,4.38,8.62
7/12/2020,0,8.91,11.28,4.93,7.78
7/12/2021,0,11.32,14.97,5.5,8.25
7/12/2022,0,9,18.15,0,7.74
7/12/2023,0,9.6,20.05,6.33,8.1
7/12/2024,0,10.72,18.88,5.95,8.83
7/13/2015,0,11.35,17.6,2.33,7.17
7/13/2016,0,9.41,11.96,7.29,7.99
7/13/2017,0,10.79,16.04,4.51,8.3
7/13/2018,0,10.08,11.95,6.17,7.66
7/13/2019,0,10.21,18.97,4.57,8.39
7/13/2020,0,9.08,15.31,3.61,6.92
7/13/2021,0,10.85,17.74,4.46,8.31
7/13/2022,0,10,13.1,5.3,8.55
7/13/2023,0,9.61,13.5,4.73,8.13
7/13/2024,0,9.6,12.54,4.98,8.4
7/14/2015,0,11.82,42.9,3.91,8.29
7/14/2016,0,9.79,21.62,1.98,8.43
7/14/2017,0,10.47,13.89,7.09,8.08
7/14/2018,0,9.86,11.7,4.61,7.51
7/14/2019,0,10.38,11.83,5.03,9.03
7/14/2020,0,9.66,12.61,2.86,8.5
7/14/2021,0,10.71,14.27,6.16,8.02
7/14/2022,0,9.85,17.5,1.98,8.67
7/14/2023,0,9.91,13.03,4.83,8.41
7/14/2024,0,9.98,21.1,3.52,8.7
7/15/2015,0,8.37,14.42,0,7.17
7/15/2016,0,9.13,11.29,3.99,7.46
7/15/2017,0,10.16,13.09,6.73,7.99
7/15/2018,0,9.71,18.95,5.38,7.58
7/15/2019,0.08,10.72,16.83,4.56,9.33
7/15/2020,0,10.1,13.95,5.94,9.07
7/15/2021,0,10.31,13.7,6.37,8.42
7/15/2022,0,10.14,12.63,6.5,8.64
7/15/2023,0,9.42,11.92,5.05,8.04
7/15/2024,0,10.09,13.68,6.58,8.82
7/16/2015,0,8.88,9.43,5.91,7.01
7/16/2016,0,8.73,11.08,4.26,7.1
7/16/2017,0,10.2,12.76,6.53,8.09
7/16/2018,0,10.25,11.32,5.54,7.71
7/16/2019,0,10.09,12.25,4.7,8.97
7/16/2020,0,8.71,14.29,0,7.57
7/16/2021,0,10.16,13.33,5.95,8.15
7/16/2022,0,9.79,13.03,5.43,8.06
7/16/2023,0,9.79,11.86,5.3,8.36
7/16/2024,0,9.91,20.14,2.25,8.66
7/17/2015,0,9.81,12.1,8.69,7.93
7/17/2016,0,8.98,22.46,4.01,7.66
7/17/2017,0,10.66,12.8,6.65,8.37
7/17/2018,0,10.68,11.94,7.62,8.12
7/17/2019,0.09,10.25,11.66,2.69,9.18
7/17/2020,0,8.95,11.97,5.09,7.83
7/17/2021,0,9.77,17.2,4.88,8.14
7/17/2022,0,10.46,13.1,5.42,8.93
7/17/2023,0,10.7,13.63,2.38,9.22
7/17/2024,0,10.1,20.88,2.54,8.63
7/18/2015,0,8.97,10.62,6.34,7.29
7/18/2016,0,9.12,12.28,7.42,7.58
7/18/2017,0,10.89,15.18,7.07,8.39
7/18/2018,0,9.93,15.21,0,7.69
7/18/2019,0,10.2,20.23,0.47,9.01
7/18/2020,0,8.65,11.19,4.93,7.52
7/18/2021,0,10.1,13.08,5.1,8.29
7/18/2022,0,10.74,25.61,1.66,8.68
7/18/2023,0,9,22.69,0,7.69
7/18/2024,0,9.68,13.69,6.1,8.27
7/19/2015,0,8.42,11.46,6.97,6.55
7/19/2016,0,8.97,12.02,4.59,8.77
7/19/2017,0,10.63,14,5.19,7.95
7/19/2018,0,8.94,11.42,3.75,6.4
7/19/2019,0,10.47,11.82,3.23,9.09
7/19/2020,0,8.85,10.97,4.8,7.67
7/19/2021,0,10.44,12.89,7.53,8.44
7/19/2022,0,10.4,22.22,0,8.8
7/19/2023,0,10.06,14.22,0.04,8
7/19/2024,0,9.78,17.14,1.87,8.38
7/2/2015,0,10,11.91,9.37,7.69
7/2/2016,0,8.65,9.39,5.46,6.92
7/2/2017,0,10.1,12.52,4.9,7.62
7/2/2018,0,10.33,11.71,7.59,7.84
7/2/2019,0.17,9.66,12.16,5.02,7.36
7/2/2020,0.02,9.18,11.48,6.62,7.84
7/2/2021,0,9.7,21.47,5.56,8.35
7/2/2022,0,9.66,12.22,6.81,9.24
7/2/2023,0,9.09,11.7,5.37,7.74
7/2/2024,0,10.28,15.93,4.36,6.98
7/20/2015,0,9.28,12.68,2.15,7.37
7/20/2016,0,8.97,12.1,4.98,8.4
7/20/2017,0,10.55,14.56,0.01,8.24
7/20/2018,0,9.12,10.6,4.77,7.07
7/20/2019,0,9.74,18.2,4.72,8.24
7/20/2020,0,9.05,12.15,2.96,7.46
7/20/2021,0,9.85,16.15,0,8.15
7/20/2022,0,10.06,18.19,0.01,8.4
7/20/2023,0,9.37,15.68,1.77,7.86
7/20/2024,0,9.47,12.35,5.03,8.22
7/21/2015,0,8.92,10.12,7.84,7.19
7/21/2016,0,9.18,13.52,7.59,8.11
7/21/2017,0,10.33,15.58,4.4,8.32
7/21/2018,0,9.08,10.73,6.58,7.26
7/21/2019,0,9.73,11.29,5.5,8.25
7/21/2020,0,9.52,11.6,6.14,7.76
7/21/2021,0,9.85,15.34,5.73,8.04
7/21/2022,0,10.31,22.07,1.82,8.78
7/21/2023,0,9.45,12.92,2.82,7.72
7/21/2024,0,9.73,14.34,5.03,8.64
7/22/2015,0,8.79,9.6,5.21,7.51
7/22/2016,0.02,9.12,14.12,4.1,7.94
7/22/2017,0,9.66,12.84,6.75,7.78
7/22/2018,0,9.27,10.67,5.85,7.48
7/22/2019,0,10.18,19.52,4.96,8.67
7/22/2020,0,9.68,16.1,0,7.49
7/22/2021,0,9.69,14.09,6.6,7.96
7/22/2022,0,10.69,14.03,6.4,9.25
7/22/2023,0,9.24,12.07,4.99,7.51
7/22/2024,0,10.02,16.78,2.11,8.59
7/23/2015,0,8.75,9.12,5.75,7.5
7/23/2016,0,8.78,12.71,4.15,7.86
7/23/2017,0,10.09,15.05,6.14,7.99
7/23/2018,0,10.07,17.26,2.38,7.38
7/23/2019,0,10.86,15.14,0.71,9
7/23/2020,0,8.47,13.17,0,7.25
7/23/2021,0,9.48,14.05,5.36,8.24
7/23/2022,0,9.58,12.61,3.76,8.29
7/23/2023,0,9.46,11.92,5.34,7.81
7/23/2024,0,9.77,16.12,3.88,8.27
7/24/2015,0,9.01,10.07,5.92,8.04
7/24/2016,0,8.89,20.33,4.21,8.12
7/24/2017,0,10.37,12.67,6.53,8.55
7/24/2018,0,10.44,11.67,7.63,7.77
7/24/2019,0,10.64,16.07,0.04,8.43
7/24/2020,0,9.61,14.16,5.15,8.06
7/24/2021,0,9.82,13.16,5.03,8.51
7/24/2022,0,9.86,12.56,4.18,8.58
7/24/2023,0.01,9.46,16.24,3.79,7.69
7/24/2024,0,9.91,16.62,0.05,8.45
7/25/2015,0,8.43,9.07,5.66,7.59
7/25/2016,0,9.3,16.41,7.48,7.81
7/25/2017,0,10.14,12.81,6.87,8.31
7/25/2018,0,9.98,12,5.47,7.39
7/25/2019,0,9.88,16,4.98,8.67
7/25/2020,0,8.83,18.25,5,7.47
7/25/2021,0,10,14.04,5.15,8.67
7/25/2022,0,10.68,13.66,5.79,8.98
7/25/2023,0,9.43,12.79,4.6,7.72
7/25/2024,0,9.66,16.92,2.7,8.23
7/26/2015,0.01,8.55,9.58,4.55,7.22
7/26/2016,0,9.11,13.07,2.26,7.45
7/26/2017,0,9.97,12.33,5.85,8.12
7/26/2018,0,9.89,20.2,7.4,7.37
7/26/2019,0,10.28,12.01,3.21,9.09
7/26/2020,0,8.96,11.24,4.76,7.59
7/26/2021,0,10.6,14.34,5.98,9.05
7/26/2022,0,10.66,26.83,4.32,8.76
7/26/2023,0,9.36,16.19,4.35,7.83
7/26/2024,0,9.71,16.05,2.28,8.32
7/27/2015,0,8.98,10.09,5.25,7.66
7/27/2016,0,9.22,13.01,0,7.84
7/27/2017,0,9.97,12.44,5.46,8.1
7/27/2018,0,9.72,11.5,4.94,7.49
7/27/2019,0,9.89,11.98,4.63,8.84
7/27/2020,0,9.06,13.63,3.74,7.52
7/27/2021,0,9.76,11.88,5.19,8.62
7/27/2022,0,9.47,15.61,4.77,7.48
7/27/2023,0,9.19,15.75,3.02,7.51
7/27/2024,0,9.38,12.34,5.01,8.25
7/28/2015,0,8.7,9.84,8.38,6.91
7/28/2016,0,9.17,14.32,0.01,7.62
7/28/2017,0,9.78,12.45,4.51,8.01
7/28/2018,0,9.43,14.66,4.59,7.14
7/28/2019,0,9.71,11.45,4.27,8.56
7/28/2020,0,9.02,11.79,5.05,7.32
7/28/2021,0,9.25,18.22,5.22,6.99
7/28/2022,0,9.41,15.22,0.03,7.71
7/28/2023,0,9.29,13.07,3.26,7.83
7/28/2024,0,9.51,15.77,4.04,8.43
7/29/2015,0,9.17,57.89,0,6.96
7/29/2016,0,9.14,11.55,3.67,7.36
7/29/2017,0,9.45,12.33,4.64,7.7
7/29/2018,0,9.71,11.09,6.82,7.49
7/29/2019,0,10.42,14.65,4.21,9.08
7/29/2020,0,9,11.32,5.46,6.56
7/29/2021,0,9.21,12.22,5.12,7.72
7/29/2022,0,9.84,13.17,4.05,8.25
7/29/2023,0,9.34,11.34,6.11,8.04
7/29/2024,0.04,10.12,12.64,6.34,9.02
7/3/2015,0,9.3,10.17,4.7,6.99
7/3/2016,0,8.64,10.98,7.87,7.38
7/3/2017,0,11.09,16.88,3.37,9.21
7/3/2018,0,10.07,16.59,5.27,7.93
7/3/2019,0,9.91,11.48,5.54,7.08
7/3/2020,0,9.21,11.98,5.02,8.01
7/3/2021,0,9.74,18.07,5.24,8.35
7/3/2022,0,9.58,12.36,6.11,9.18
7/3/2023,0,9.46,13.69,4.28,8.03
7/3/2024,0,9.54,17.52,4.53,8.6
7/30/2015,0,8.99,10.09,8.39,6.86
7/30/2016,0,9.13,12.01,7.49,7.11
7/30/2017,0,9.65,18.87,4.93,7.83
7/30/2018,0,10.58,13.07,5.07,8.27
7/30/2019,0,10.19,11.87,5.23,8.3
7/30/2020,0,8.81,14.15,4.92,6.7
7/30/2021,0,8.98,13.1,0.79,7.29
7/30/2022,0,9.29,12.11,5.6,8
7/30/2023,0,9.18,11.4,4.99,8.38
7/30/2024,0,9.85,15.73,3.36,8.7
7/31/2015,0,9.25,11.93,6.08,7.94
7/31/2016,0,9.31,13.34,4.37,7.35
7/31/2017,0,9.99,12.22,5.38,8.26
7/31/2018,0,10.23,12.28,6.18,7.72
7/31/2019,0,9.95,11.78,5.35,8.22
7/31/2020,0,8.93,11.15,4.96,7.65
7/31/2021,0,8.8,11.06,5.49,7.4
7/31/2022,0,9.45,11.83,5.57,8.23
7/31/2023,0,9.45,11.78,6.63,8.21
7/31/2024,0,9.86,16.42,0.06,8.31
7/4/2015,0,8.71,9.53,6.17,7.05
7/4/2016,0,9.21,11.05,6.59,7.85
7/4/2017,0,10.79,13.2,5.46,8.72
7/4/2018,0,9.21,11.63,4.88,7.07
7/4/2019,0,9,11.46,4.28,6.95
7/4/2020,0,8.92,11.86,5.01,7.6
7/4/2021,0,10.05,13.31,5.94,8.37
7/4/2022,0,9.46,12.92,6.94,8.31
7/4/2023,0,9.26,12.23,5.17,8
7/4/2024,0,9.02,17.99,3.29,7.85
7/5/2015,0,8.32,10.71,5.56,6.42
7/5/2016,0,9,10.09,5.97,7.99
7/5/2017,0,10.96,24.29,0.24,7.88
7/5/2018,0,9.75,16.59,5.64,7.88
7/5/2019,0,9.22,10.63,3,7.03
7/5/2020,0,8.79,14.54,4.75,7.47
7/5/2021,0,10.88,15.02,3.19,9.34
7/5/2022,0.02,9.91,12.33,7.22,8.55
7/5/2023,0,9.69,11.94,7.5,8.39
7/5/2024,0,9.44,11.66,6.91,8.06
7/6/2015,0,10.23,14.58,7.56,7.8
7/6/2016,0,9.43,14.88,5.2,8.29
7/6/2017,0,11.16,12.58,6.31,8.54
7/6/2018,0,10.35,19.55,5.77,7.63
7/6/2019,0,9.53,12.82,4.66,7.46
7/6/2020,0,9.78,13.92,2.68,7.7
7/6/2021,0,8.93,14.05,0,7.91
7/6/2022,0.04,10.16,21.4,3.57,8.31
7/6/2023,0,9.46,15.27,1.94,8.16
7/6/2024,0,9.42,16.95,2.1,8.42
7/7/2015,0,10.96,14.11,5.85,8.84
7/7/2016,0.09,9.24,10.58,7.4,7.92
7/7/2017,0,10.67,12.78,5.14,8.13
7/7/2018,0.02,9.75,11.91,6.12,7.46
7/7/2019,0,10.08,11.19,4.79,8.69
7/7/2020,0,9.38,12.48,5.15,8.34
7/7/2021,0,9.55,12.7,5.18,8.32
7/7/2022,0.01,10.49,13.25,7.27,7.7
7/7/2023,0,9.57,11.97,6.48,8.09
7/7/2024,0,9.78,15.54,6.79,8.67
7/8/2015,0,10.18,11.34,4.87,8.16
7/8/2016,0.12,9.25,12.03,6.73,8.29
7/8/2017,0,10.07,12.28,5.28,7.1
7/8/2018,0,9.83,11.37,7.25,7.87
7/8/2019,0,10.47,11.69,5.14,8.86
7/8/2020,0,10.02,12.67,5.07,8.97
7/8/2021,0,10.52,13.06,8.34,9.33
7/8/2022,0,10.34,14.4,7.17,8.54
7/8/2023,0,9.27,14.22,3.36,7.96
7/8/2024,0,9.95,14.06,7.24,8.33
7/9/2015,0,9.72,11.06,7.93,8.12
7/9/2016,0.08,8.64,11.8,5.56,7.72
7/9/2017,0,10.31,11.74,7.53,7.93
7/9/2018,0,11.22,18.72,2.38,8.78
7/9/2019,0.26,10.78,18.25,2.4,8.93
7/9/2020,0.01,9.26,12.43,5.13,8.31
7/9/2021,0,10.18,12.73,5.01,8.77
7/9/2022,0,9.91,12.96,7.21,9.64
7/9/2023,0,9.61,11.95,5.67,8.27
7/9/2024,0,9.86,18.9,6.02,8.33
8/1/2015,0,9.23,11.02,7.44,7.95
8/1/2016,0,9.82,13.99,5.24,7.76
8/1/2017,0,9.87,12.43,0.03,8.04
8/1/2018,0,9.6,12.08,3.99,7.3
8/1/2019,0,9.9,11.63,7.35,8.45
8/1/2020,0,8.79,11.62,4.93,7.34
8/1/2021,0,9.2,11.3,5.95,7.87
8/1/2022,0,10.84,15.69,6.9,9.21
8/1/2023,0,9.67,13,3.03,8.15
8/1/2024,0,10.06,16.04,5.54,8.75
8/10/2015,0,9.64,60,2.68,7.71
8/10/2016,0,9.83,13.1,7.72,8.25
8/10/2017,0,10.37,12.85,5.17,8.29
8/10/2018,0,9.4,19.74,7.07,7.52
8/10/2019,0.17,10.23,12.47,6.12,8.18
8/10/2020,0,9.51,15.15,2.65,7.29
8/10/2021,0,9.49,21.47,4.33,7.79
8/10/2022,0.02,9.64,12.73,0.01,7.38
8/10/2023,0,9.46,13.28,2.63,8.04
8/10/2024,0,9.38,15.67,3.56,8.24
8/11/2015,0,9.73,12.04,5.25,7.51
8/11/2016,0,9.5,13.82,0,7.96
8/11/2017,0,9.82,12.41,4.98,8.25
8/11/2018,0.04,9.56,10.63,8.81,7.28
8/11/2019,0.01,10.35,13.54,4.82,7.89
8/11/2020,0,9.79,13,5.07,6.95
8/11/2021,0,9.16,18.6,5.86,7.66
8/11/2022,0,9.26,12.22,0,7.73
8/11/2023,0,9.36,17.52,2.46,8.14
8/11/2024,0,9.6,16.56,3.64,8.57
8/12/2015,0,9.65,15.36,1.35,7.16
8/12/2016,0,9.28,13.98,4.22,7.37
8/12/2017,0.06,9.58,12.33,4.83,8.4
8/12/2018,0,9.45,18.93,6.16,7.75
8/12/2019,0,10.71,11.98,5.32,8.65
8/12/2020,0,9.22,14.88,0,7.47
8/12/2021,0,8.9,12.92,6.44,7.65
8/12/2022,0,10.1,12.24,5.08,8.64
8/12/2023,0,8.95,11.18,5.04,7.96
8/12/2024,0,10.32,14.75,3.23,9.01
8/13/2015,0,10.32,16.1,5.14,7.87
8/13/2016,0,8.87,15.67,4.53,6.88
8/13/2017,0.08,9.53,12.09,4.9,7.91
8/13/2018,0,9.95,18.61,2.66,8.12
8/13/2019,0,10,12.16,6.04,8.56
8/13/2020,0,9.48,14.8,5.32,6.83
8/13/2021,0,8.84,11.72,6.67,7.57
8/13/2022,0,9.5,12.71,5.77,8.19
8/13/2023,0,9.27,11.12,5.59,8.16
8/13/2024,0,11.71,15.05,6.51,10.37
8/14/2015,1.09,13.98,44.73,4.77,11.44
8/14/2016,0,9.09,13.97,4.22,7.34
8/14/2017,0,9.66,12.04,4.12,8.66
8/14/2018,0,10.19,19.55,5.35,8.14
8/14/2019,0,10.17,11.63,7.92,8.32
8/14/2020,0,9.46,17.85,0.01,6.93
8/14/2021,0,8.65,10.66,5.79,7.71
8/14/2022,0,9.46,11.67,5.36,8.37
8/14/2023,0,9.5,15.42,2.85,8.08
8/14/2024,0,9.28,14.07,0,7.81
8/15/2015,0,10.27,12.62,5.59,8.32
8/15/2016,0,9.75,12.97,7.41,7.52
8/15/2017,0,9.9,12.12,6.12,8.82
8/15/2018,0,8.88,11.81,0.83,7
8/15/2019,0,10.47,18.34,4.9,8.19
8/15/2020,0,9.11,11.6,5.09,6.86
8/15/2021,0,8.93,11.94,5.12,7.75
8/15/2022,0,10.89,15.01,5.75,9.45
8/15/2023,0,9.65,16.72,3.49,8.11
8/15/2024,0,9.94,13.35,2.94,8.69
8/16/2015,0,10.29,12.71,6.97,8.66
8/16/2016,0,9.61,17.13,5.61,7.85
8/16/2017,0,9.77,12.32,4.42,8.78
8/16/2018,0,9.46,10.1,9.05,7.57
8/16/2019,0,11.67,12.17,7.79,8.31
8/16/2020,0,9.2,11.8,5.88,7.45
8/16/2021,0,8.96,14.98,3.51,7.58
8/16/2022,0,9.59,34.55,0,7.89
8/16/2023,0,10.39,14.56,3,8.56
8/16/2024,0,10.25,15.07,2.39,9.06
8/17/2015,0,9.67,13.33,6.11,8.41
8/17/2016,0,9.33,14.97,4.02,7.66
8/17/2017,0,9.07,16.23,0,7.85
8/17/2018,0,9.09,10.65,5.39,7.61
8/17/2019,0,10.54,18.01,5.26,8.07
8/17/2020,0,10.33,21.58,5.04,8.42
8/17/2021,0,8.78,12.42,6.39,7.28
8/17/2022,0,9.51,18.87,2.33,8.07
8/17/2023,0,10.48,14.04,2.82,8.45
8/17/2024,0.03,10.77,18.12,5.14,9.8
8/18/2015,0,9.45,10.76,6.54,8.13
8/18/2016,0,9.62,10.13,5.51,8.21
8/18/2017,0,9.02,11.65,5.67,7.93
8/18/2018,0,8.88,10.69,5.51,7.73
8/18/2019,0,9.93,12.13,4.43,8.27
8/18/2020,0,9.21,24.37,3.99,7.18
8/18/2021,0,9.34,12.94,6.79,7.72
8/18/2022,0,9.22,12.87,2.16,7.89
8/18/2023,0,9.62,12.95,3.1,7.29
8/18/2024,0.05,10.22,23.29,3.88,9.68
8/19/2015,0,8.85,9.82,4.35,7.24
8/19/2016,0,9.24,11.33,3.89,7.74
8/19/2017,0.01,8.73,11.49,5.83,7.79
8/19/2018,0,9.12,10.46,7.66,7.36
8/19/2019,0,11.24,16.77,2.09,8.55
8/19/2020,0,9.76,13.11,0,7.98
8/19/2021,0,8.87,11.27,6.47,7.23
8/19/2022,0.03,9.52,13.24,5.64,7.99
8/19/2023,0,9.34,16.24,3.03,7.74
8/19/2024,0,10.11,17.39,3.63,9.21
8/2/2015,0,8.72,10.09,6.58,6.93
8/2/2016,0,9.67,17.28,3.18,7.99
8/2/2017,0,9.94,12.16,4.68,7.86
8/2/2018,0,9.6,15.52,4.16,7.11
8/2/2019,0.14,10.3,11.52,5.55,8.71
8/2/2020,0,9.48,12.4,3.91,7.93
8/2/2021,0,9.84,21.12,2.95,8.35
8/2/2022,0,9.95,19.9,3.78,8.15
8/2/2023,0,10.2,18.44,2.62,6.51
8/2/2024,0,10.02,13.67,2.77,8.85
8/20/2015,0,8.53,9.07,5.56,6.87
8/20/2016,0,8.86,10.64,4.82,7.54
8/20/2017,0,8.81,11.2,5.42,7.86
8/20/2018,0,9.94,10.73,5.74,8.3
8/20/2019,0,10.48,25.69,0,7.94
8/20/2020,0.07,9.25,11.67,6.26,7.89
8/20/2021,0,9.76,13.12,6.51,8.76
8/20/2022,0,9.25,20.57,2.59,7.84
8/20/2023,0,9.62,14.43,3.02,7.89
8/20/2024,0.07,10.31,15.39,2.94,9.24
8/21/2015,0,9.44,10.59,8.22,7.78
8/21/2016,0,9.08,11.66,7.37,7.59
8/21/2017,0,8.92,11.26,4.33,7.33
8/21/2018,0,9.23,19.23,6.06,7.86
8/21/2019,0.15,11.39,22.55,3.19,9.66
8/21/2020,0.1,10.07,13.47,4.99,8.87
8/21/2021,0.02,8.7,11.64,4.96,7.63
8/21/2022,0,9.54,13.16,4.55,7.92
8/21/2023,0,9.78,18.67,2.66,7.84
8/21/2024,0,10.12,14.9,2.89,9.34
8/22/2015,0,9.85,11.95,6.93,8.31
8/22/2016,0,9.2,14.56,0.4,7.48
8/22/2017,0,11.37,34.88,4.86,8.48
8/22/2018,0,10.37,45.32,0.8,7.45
8/22/2019,0.02,9.41,16.09,3.92,8.12
8/22/2020,0,9.5,12.47,5,8.34
8/22/2021,0,8.83,11,5.19,7.82
8/22/2022,0,9.72,12.7,6.65,8.08
8/22/2023,0.03,9.65,16.35,1.98,7.68
8/22/2024,0.01,10.23,16.44,2.78,9.33
8/23/2015,0,10.04,13.1,6.08,8.39
8/23/2016,0,9.2,11.12,6.06,7.84
8/23/2017,0,9.78,12.75,4.11,8.29
8/23/2018,0,10.04,37.78,2.89,8.52
8/23/2019,0,9.24,13.15,4.29,7.79
8/23/2020,0,9.73,29,4.83,8.11
8/23/2021,0,9.21,12.91,7.13,7.89
8/23/2022,0,9.3,12.72,4.13,7.93
8/23/2023,0.04,9.57,19.01,3.09,7.59
8/23/2024,0.2,10.47,14.61,6.26,9.59
8/24/2015,0,9.43,10.96,2.41,7.85
8/24/2016,0,10.27,18.38,3.06,8.91
8/24/2017,0,9.83,14.96,2.01,8.6
8/24/2018,0,8.77,22.17,3.39,7.46
8/24/2019,0,9.44,13.04,6.72,8.18
8/24/2020,0,10.3,14.11,0.94,8.3
8/24/2021,0,9.45,14.01,0,8.19
8/24/2022,0,9.14,12.47,6.27,7.81
8/24/2023,0,9.58,17.31,2.68,7.7
8/24/2024,0.23,10.83,15.07,7.07,10.01
8/25/2015,0,9.58,11.6,3.79,7.98
8/25/2016,0,7.88,14.18,0,6.33
8/25/2017,0,9,11.3,3.97,8.08
8/25/2018,0,9.46,36.89,3.68,7.26
8/25/2019,0,9.67,18.04,2.77,7.97
8/25/2020,0,9.44,11.97,6.07,7.64
8/25/2021,0,8.09,17.77,0.35,6.68
8/25/2022,0,9.17,11.33,3.25,7.81
8/25/2023,0.16,9.96,21.21,3,8.26
8/25/2024,0,10.73,12.98,5.86,9.45
8/26/2015,0,7.61,15.41,0,6.26
8/26/2016,0,8.98,10.04,3.71,6.87
8/26/2017,0,8.67,10.73,3.28,7.43
8/26/2018,0.01,8.94,11.02,3.94,7.64
8/26/2019,0,11.25,21.99,6.45,8.17
8/26/2020,0,8.97,13.5,3.26,7.36
8/26/2021,0,8.79,12.56,4.3,7.39
8/26/2022,0,9.26,20.05,4.56,7.95
8/26/2023,0,9.41,14.39,3.3,8.15
8/26/2024,0,11.07,14.61,2.76,9.41
8/27/2015,0,15.24,43.85,3.31,7.79
8/27/2016,0,8.75,10.58,4.08,7.35
8/27/2017,0,8.81,10.27,6.17,7.45
8/27/2018,0,9.28,10.52,6.46,8.14
8/27/2019,0,11.97,19.99,0.15,9.43
8/27/2020,0,8.88,13.28,4.79,7.32
8/27/2021,0,8.78,11.8,6.93,7.42
8/27/2022,0,8.94,11.29,3.96,7.81
8/27/2023,0,9.76,11.95,3.41,8.19
8/27/2024,0,10.78,16.51,4.18,8.99
8/28/2015,0.14,14.81,42.84,5.1,8.06
8/28/2016,0,8.89,12.92,7.89,7.46
8/28/2017,0,9.09,10.43,4.22,7.84
8/28/2018,0,9.05,14.48,3.86,7.91
8/28/2019,0,10.46,14.66,0,7.62
8/28/2020,0,8.83,11.17,4.45,7.37
8/28/2021,0,8.4,10.75,6.27,7.23
8/28/2022,0,9.09,11.13,4.94,7.94
8/28/2023,0,9.75,16.95,1.99,7.99
8/28/2024,0,10.35,16.78,4.3,8.66
8/29/2015,1.27,15.37,36.15,6.04,11.38
8/29/2016,0,9.5,15.7,2.77,7.72
8/29/2017,0,9.39,11.12,6.6,7.9
8/29/2018,0,9.44,10.79,2.27,8.07
8/29/2019,0.08,10.84,17.16,7.87,7.55
8/29/2020,0,8.65,10.56,6.01,7.41
8/29/2021,0,8.54,10.81,5.04,7.46
8/29/2022,0,9.99,20.96,2.99,8.32
8/29/2023,0.06,9.93,11.94,6.86,8.36
8/29/2024,0,9.96,19.6,3.94,8.8
8/3/2015,0,9.18,10.03,5.12,7.37
8/3/2016,0,9.7,14.26,6.22,8.11
8/3/2017,0,9.88,25.12,0,7.83
8/3/2018,0,9.49,11.36,3.38,7.09
8/3/2019,0,9.62,11.93,4.53,8.17
8/3/2020,0,9.55,12.39,1.77,7.74
8/3/2021,0,9.95,18.45,3.98,8.34
8/3/2022,0,8.64,19.77,4.05,7.18
8/3/2023,0,8.38,17.22,3.95,6.64
8/3/2024,0,9.42,12.1,2.36,8.3
8/30/2015,0.38,13.78,30.46,6.62,10.73
8/30/2016,0,10,13.04,5.32,8.01
8/30/2017,0,9.66,12.09,4.77,8.2
8/30/2018,0,9.14,27.56,0.01,7.49
